object_id,timestamp,x,y,z,distance,type
2,16.2835,-5.342572215938396,2.3286610290166743,0.20394515991210938,5.840251639359051,static
8,16.2835,-5.394132652815381,2.2556843995672233,0.7565025687217712,5.878282846651671,dynamic
9,16.2835,-5.423991168797264,2.2552072864788446,0.7565025687217712,5.878282846651671,dynamic
2,16.3835,1.402217906419259,2.5045291678554236,0.5648003816604614,3.2031467841945758,static
8,16.3835,-5.804500243214181,2.252942640332817,1.10242760181427,6.252188394543126,dynamic
9,16.3835,-5.8014325479246995,2.2529087239130883,1.10242760181427,6.252188394543126,dynamic
8,16.4835,-6.272150423814736,2.2537260643087493,0.7034422159194946,6.692818059271863,dynamic
9,16.4835,-6.252471902148688,2.2485660915138777,0.23313796520233154,6.676243005199637,static
8,16.5835,-6.678753638353996,2.2692446240443482,0.24706603586673737,7.074883427868058,dynamic
9,16.5835,-6.669553651744853,2.2677746013316815,1.2469016313552856,7.071356721884219,static
8,16.6835,-7.15207417787325,2.358031421373129,0.2638961672782898,7.557016540715988,dynamic
9,16.6835,-7.147297870887001,2.3579240158923818,0.2638961672782898,7.557016540715988,dynamic
8,16.7835,-7.570231227835306,2.296799388227136,0.2768118977546692,7.926836131056879,dynamic
9,16.7835,-7.566225463866306,2.2968005558670996,0.2768118977546692,7.926836131056879,dynamic
8,16.8835,-8.035619441724691,2.354186036052189,1.4801360368728638,8.394260993376736,dynamic
8,16.9835,-8.475574725509922,2.264263658982288,0.3068353831768036,8.786604307987497,static
10,16.9835,-8.497968673706055,2.257802724838257,1.5504064559936523,8.792789359672874,dynamic
11,16.9835,-8.497968673706055,2.257802724838257,1.5504064559936523,8.792789359672874,dynamic
8,17.0835,-8.90885570162779,2.3625715443385857,1.627977728843689,9.232730348279173,dynamic
10,17.0835,-8.898804333644685,2.2853909381776223,0.32096564769744873,9.191497465813885,dynamic
11,17.0835,-8.898804333644685,2.2853909381776223,0.32096564769744873,9.191497465813885,static
12,17.0835,-8.923163414001465,2.3707518577575684,1.627977728843689,9.232730348279173,dynamic
8,17.1835,-9.316158196491546,2.3159616403261416,1.6943511962890625,9.609122285773903,dynamic
12,17.1835,-9.323013196991289,2.312036338461238,1.6943511962890625,9.609122285773903,dynamic
12,17.2835,-9.719285067064716,2.328755800814556,1.7678922414779663,10.02623589277559,dynamic
12,17.3835,-10.144260702114446,2.340685133155149,1.8411709070205688,10.441796881550014,dynamic
13,17.3835,-10.175859451293945,2.3415820598602295,1.8411709070205688,10.441796881550014,dynamic
14,17.3835,-10.175859451293945,2.3415820598602295,1.8411709070205688,10.441796881550014,dynamic
13,17.4835,-10.594913021526509,2.345604647241736,1.914122462272644,10.855513002913852,dynamic
13,17.5835,-10.989895163668987,2.342839066960667,1.9869235754013062,11.268381435330818,dynamic
13,17.6835,-11.414329222428663,2.3333486572875897,2.059699773788452,11.681143448394327,dynamic
15,17.6835,-3.6443748474121094,2.291318416595459,0.7590569257736206,4.304835434099608,static
13,17.7835,-11.848863866366626,2.3183455133761375,2.133918523788452,12.102074739990412,dynamic
15,17.7835,-4.077547019651388,2.288649518521358,0.8251495957374573,4.679655834836277,static
13,17.8835,-12.243015095433062,2.387079923009573,1.904929757118225,12.497400819400267,dynamic
15,17.8835,-4.330093838310592,2.296894647005995,0.8675357103347778,4.920023701130908,static
13,17.9835,-12.644756575528001,2.3632998982861113,0.4499362111091614,12.88447222634915,dynamic
15,17.9835,-4.699741189076981,2.2976265808726195,0.6764944791793823,5.256583346359942,static
13,18.0835,-13.043368541413155,2.429545191393384,2.0253751277923584,13.287584874209985,dynamic
15,18.0835,-5.085679855868124,2.325336702280959,0.722912609577179,5.617289555416291,static
13,18.1835,-13.420000711637345,2.6070842070036013,0.4780251979827881,13.688852874348548,dynamic
15,18.1835,-5.455048317384032,2.3797471304539974,0.6278995871543884,5.974075302800366,static
13,18.2835,-13.82091812445356,2.805533675608826,0.49312958121299744,14.121418369234686,dynamic
15,18.2835,1.714034825020609,-8.286999089171418,0.33000701665878296,9.450196050765268,static
13,18.3835,-14.196522475399862,3.1218429962843115,0.5081933736801147,14.552784901890636,dynamic
15,18.3835,1.6570033478707384,-9.253611711098614,0.3278164565563202,9.387451498374826,static
13,18.4835,-14.530306476506711,3.691100868436882,0.5241479277610779,15.009624403415511,dynamic
15,18.4835,0.8542735609361356,-9.414792013382952,1.6529717445373535,9.374459208162783,dynamic
13,18.5835,-14.842080076371888,4.305797988362716,0.5402456521987915,15.470622976646554,dynamic
15,18.5835,-0.08720242910556975,-9.48454257637412,0.7686007618904114,9.415746853087247,static
13,18.6835,-15.142464712996944,4.9513857462161175,0.5568972826004028,15.947490770718895,dynamic
13,18.7835,-8.437043729734379,3.7742694806225994,1.3222582340240479,8.674746368920315,dynamic
13,18.8835,-15.110422775321947,6.174028494994724,2.9858953952789307,16.933856028445746,dynamic
13,18.9835,-9.078673396407739,4.669042144998068,1.2459118366241455,9.681161274558526,dynamic
13,19.0835,-31.338023641332274,-18.21325764047739,6.84304666519165,38.80887206923135,dynamic
16,19.3835,-8.472187042236328,7.068290710449219,1.419948697090149,11.03352558550801,dynamic
17,19.3835,-8.51210880279541,6.981484413146973,0.3844403028488159,11.008956393847749,dynamic
18,19.5835,-8.190546989440918,8.363378524780273,0.40878477692604065,11.706030938580145,dynamic
19,19.9835,-5.965956687927246,11.181718826293945,0.4425756633281708,12.673731696407348,dynamic
19,20.0835,4.841552126879687,-6.019383525268971,1.3973314762115479,7.924671606719816,dynamic
19,20.1835,4.19940174592102,-6.383981102878237,1.3437713384628296,7.620940756253096,dynamic
20,20.3835,-6.501503944396973,11.943476676940918,0.4748654067516327,13.598389194005335,dynamic
20,20.4835,-6.920867256167043,11.993063172049206,0.48362424969673157,13.849232185444581,dynamic
20,20.5835,-38.092243833018216,21.156497416119365,7.0414299964904785,46.19575724363447,dynamic
20,20.6835,-10.528218834827193,12.740972028002838,1.5162748098373413,14.426437486616651,dynamic
20,20.7835,-8.750489426864252,12.014335527858197,1.549129605293274,14.7389965653572,dynamic
21,20.9835,-0.46611326932907104,-6.537929534912109,0.6889052987098694,6.554523947879106,dynamic
22,21.1835,-30.57796859741211,-8.40087890625,0.368987113237381,31.710990680547923,dynamic
23,21.3835,-2.853886604309082,-6.483554363250732,1.2490828037261963,7.083865183039725,dynamic
24,21.3835,-2.853886604309082,-6.483554363250732,1.2490828037261963,7.083865183039725,dynamic
23,21.4835,-3.377704277997825,-6.471602516454073,1.2875921726226807,7.302332191225411,dynamic
24,21.4835,-3.523371571777155,-6.485836796287096,1.3020342588424683,7.384258383731102,dynamic
23,21.5835,-3.916659498224713,-6.478555946358819,1.339002013206482,7.593871925608738,dynamic
24,21.5835,-4.073799976675768,-6.4903334388669265,1.3554611206054688,7.687208083040428,dynamic
23,21.6835,-4.4701873789289985,-6.490471763921722,1.393869161605835,7.904999845518978,dynamic
24,21.6835,-4.562711973532517,-6.499046918307571,1.4038718938827515,7.961778345383776,dynamic
23,21.7835,-4.984960827751256,-6.4982100588970955,0.6702590584754944,8.2110465112661,dynamic
24,21.7835,-4.918440995524768,-6.507566718339763,1.0514825582504272,8.170395375331678,dynamic
23,21.8835,-5.5260312174888115,-6.495628271476674,0.6978639960289001,8.549125422276663,dynamic
24,21.8835,-5.519534625166826,-6.496316101073588,0.6978639960289001,8.549125422276663,dynamic
23,21.9835,-6.197210613675883,-6.479188517285736,0.7340499758720398,8.99256378205346,dynamic
24,21.9835,-2.2756974821302296,-6.6957584033552475,0.2445293366909027,7.0024513360737535,dynamic
23,22.0835,-6.822293381255946,-6.440915894926551,1.4334068298339844,9.403953487593723,dynamic
24,22.0835,-2.5845930745838825,-6.708363438690844,0.2515121400356293,7.2023878819855325,dynamic
25,22.2835,-7.913437366485596,-6.381328105926514,1.068471074104309,10.165817200244069,dynamic
26,22.2835,-7.913437366485596,-6.381328105926514,1.068471074104309,10.165817200244069,dynamic
25,22.3835,-4.351863510351185,-6.67544703491508,0.2776881456375122,7.951951077275522,dynamic
27,22.5835,-5.434960842132568,-6.683554649353027,0.300822377204895,8.614447289664197,dynamic
28,22.5835,-5.434960842132568,-6.683554649353027,0.300822377204895,8.614447289664197,dynamic
27,22.6835,-5.932070414005425,-6.706220805069997,0.3127758800983429,8.956800961189105,dynamic
28,22.6835,-5.932070414005425,-6.706220805069997,0.3127758800983429,8.956800961189105,dynamic
27,22.7835,-6.501339708659555,-6.68865700731699,0.32682785391807556,9.359186000057868,dynamic
28,22.7835,-29.212179968965938,-12.179574892285085,0.3909831941127777,33.60014717653032,dynamic
27,22.8835,-7.0622136498183465,-6.67249968482044,0.3403061628341675,9.745108605446436,dynamic
29,23.0835,-8.23617172241211,-6.641679763793945,0.369473397731781,10.580474220272494,dynamic
29,23.1835,-8.80131895137435,-6.627716033242491,0.3849550485610962,11.02209268967748,dynamic
30,23.7835,-12.12386703491211,-6.666015625,2.439418077468872,13.83560321030394,dynamic
31,24.1835,6.615742206573486,2.3665623664855957,0.24536307156085968,7.026283681883598,dynamic
31,24.2835,-31.224841151960355,-12.367326193404596,0.39548346400260925,33.98688099834121,dynamic
31,24.3835,2.666191411449894,1.2049346672551469,0.20862022042274475,5.97417741868119,static
32,24.8835,-22.79441261291504,-6.26296854019165,0.2750653028488159,23.639162872302617,dynamic
33,25.3835,-21.062225341796875,-6.553476333618164,0.25664374232292175,22.05822722713509,dynamic
33,25.4835,-21.64234106357291,-6.537617814435189,0.2631334662437439,22.61366760094494,dynamic
34,25.4835,-0.5583202838897705,2.293281316757202,0.24808204174041748,2.3602670902231386,dynamic
33,25.5835,-2.643043240839969,1.6064032213562687,0.20563270151615143,2.519117552392075,dynamic
34,25.5835,-0.9904094924869478,2.3112284454381964,0.4436967372894287,2.516346864288264,dynamic
34,25.6835,-1.5742614850815957,2.2937984986428255,0.2951184809207916,2.8082387131609443,static
34,25.7835,-2.084259764308123,2.278807727210869,0.2540743052959442,3.112597000761837,dynamic
35,25.7835,-27.39128875732422,-6.305546760559082,0.9815393090248108,28.10769680597671,dynamic
36,25.7835,-2.121406316757202,2.2776951789855957,0.2540743052959442,3.112597000761837,dynamic
37,26.1835,-4.147851467132568,2.279921770095825,0.8345865607261658,4.733150649530467,static
37,26.2835,-4.686850813925494,2.2800766398282537,0.9198803305625916,5.216836035259065,static
37,26.3835,-5.107627957175818,2.288232351681537,0.9924324750900269,5.628389795440433,dynamic
38,26.5835,-6.12511682510376,2.365429639816284,1.1577627658843994,6.565996763789224,static
38,26.6835,-6.610816119523916,2.3656229902591948,1.23884916305542,7.025857532587216,static
38,26.7835,-7.08002752214776,2.2860657805756097,1.3179433345794678,7.474468355702442,static
38,26.8835,-7.512496493703808,2.277202822429982,0.27518463134765625,7.880260945600093,dynamic
39,26.8835,-7.55382776260376,2.280078172683716,1.3913058042526245,7.890441707574554,static
38,26.9835,5.7757585228118185,2.6258136702278616,1.1229381561279297,7.367114443798435,static
38,27.0835,-7.096320390071751,2.364229532665511,1.5123831033706665,8.577163138701154,static
38,27.1835,-8.456281976035996,2.3505894073485494,1.5644760131835938,8.872524527569988,static
38,27.2835,-8.797427293010747,2.3392808909954566,0.318093866109848,9.109043285213978,static
40,27.2835,-8.813905715942383,2.341249942779541,1.3900539875030518,9.119560585032977,static
38,27.3835,4.621492797839959,2.649232295932357,1.1175367832183838,6.3378825891634945,static
38,27.4835,-8.11334834275313,2.3959189109508108,1.682922124862671,9.544324253885506,static
38,27.5835,4.400896738003411,2.6832165330709365,1.0732673406600952,6.086740807701022,static
41,27.5835,5.528437614440918,2.4619140625,1.0671135187149048,6.051829748753714,dynamic
38,27.6835,-8.387414943548894,2.3844746949250277,1.728596568107605,9.803387487217716,static
38,27.7835,4.183407284397374,2.689928263663523,1.041643500328064,5.907462135737858,static
42,27.7835,5.263242244720459,2.5584373474121094,1.031880259513855,5.852121033201822,dynamic
38,27.8835,5.132335094838965,2.7148480752444692,0.7479993104934692,5.8122219355440325,static
42,27.8835,5.159155460184559,2.560990330311261,1.015452265739441,5.758910805209327,dynamic
38,27.9835,5.105108224533477,2.713954296207171,0.7355445623397827,5.7154112565563695,static
42,27.9835,5.046453418052377,2.5543045501266675,0.7268170118331909,5.647591686039361,dynamic
38,28.0835,4.963914114459182,2.6421536720155094,0.7145430445671082,5.552309874491923,static
42,28.0835,4.891659563979116,2.4800643521368873,0.7041122317314148,5.471201674326191,dynamic
38,28.1835,4.785272252175803,2.644136462163699,0.6954160928726196,5.403636407597904,static
42,28.1835,4.726334765451381,2.5360994897206592,0.6892975568771362,5.356127271950727,dynamic
38,28.2835,4.4608550624527235,2.6092227281393336,0.7772657871246338,5.099280030177849,static
42,28.2835,4.411365813742545,2.556987617377983,0.7743596434593201,5.0801954049277915,dynamic
38,28.3835,4.292899880619954,2.660222473575544,0.7626917958259583,5.003685288939736,static
42,28.3835,4.235650084465777,2.5155233883858648,0.7494438886642456,4.91677309571433,dynamic
38,28.4835,4.043740933014039,2.694866058392811,0.7334650754928589,4.811943083747491,static
42,28.4835,4.033622146212851,2.485466798676439,0.7206639051437378,4.727946275817566,dynamic
43,28.4835,-31.996171951293945,-6.523945331573486,4.2028703689575195,32.654507839288115,dynamic
44,28.4835,4.023281097412109,2.483281135559082,0.7206639051437378,4.727946275817566,dynamic
42,28.5835,3.650078428935467,2.538222879047032,0.7809067368507385,4.428731016430246,dynamic
43,28.5835,-32.22101380426443,-6.569819213738667,5.798617839813232,32.88625369527874,dynamic
44,28.5835,-10.98349135929014,2.366468866717506,2.0067076683044434,11.380583278605192,static
42,28.6835,3.3920625243154587,2.6689577246376985,0.760630190372467,4.313726730020267,static
43,28.6835,-32.53234816046134,-6.371357506558336,5.849164962768555,33.172294228009086,dynamic
44,28.6835,2.2728093025434024,2.6557303279858,0.760630190372467,4.313726730020267,dynamic
42,28.7835,3.1002185340765864,2.7081668295768897,0.7243413329124451,4.10795027467088,static
42,28.8835,2.771946644216315,2.559590493898529,0.661723792552948,3.7528076978200007,dynamic
45,28.8835,2.756913900375366,2.5461719036102295,0.661723792552948,3.7528076978200007,dynamic
42,28.9835,2.4034714583763104,2.562939526821405,0.6175464391708374,3.50229793837422,dynamic
45,28.9835,2.3901931562300365,2.5631135626395682,0.6175464391708374,3.50229793837422,dynamic
45,29.0835,2.0470010111614854,2.489098276915669,0.5642905831336975,3.2001990387181016,dynamic
45,29.1835,1.65230947463267,2.596184218908759,0.5412478446960449,3.0695381894322042,dynamic
45,29.2835,1.272070921706172,2.593622005947088,0.438546746969223,2.877135337015643,dynamic
45,29.3835,0.8397781539761981,2.5762641756440994,0.4760230779647827,2.6996974873736193,dynamic
46,29.3835,0.8125,2.574531078338623,0.4760230779647827,2.6996974873736193,static
45,29.4835,0.40432748196785706,2.571689184583669,0.4582842290401459,2.5990150528571205,dynamic
46,29.4835,0.38365988840427007,2.5712046947027267,0.4582842290401459,2.5990150528571205,dynamic
47,29.4835,-36.302616119384766,-12.645390510559082,0.4473104774951935,38.441980155501255,static
48,29.4835,-36.302616119384766,-12.645390510559082,0.4473104774951935,38.441980155501255,dynamic
46,29.5835,-0.0009914268156572814,2.566697713850967,0.4525472819805145,2.5665328424943747,dynamic
46,29.6835,-0.23003124875357492,2.5416652803408906,0.20827528834342957,2.5514985978540974,dynamic
49,29.6835,-0.46828123927116394,2.5704686641693115,0.4607071578502655,2.6127756261358726,dynamic
49,29.7835,-0.6395155661886308,2.5409948705250724,0.4620417654514313,2.6203670479455003,dynamic
49,29.8835,-1.0141110355419303,2.544311127809346,0.48503562808036804,2.750799566753166,dynamic
49,29.9835,-1.4150421426822377,2.551015627795668,0.5170524716377258,2.932319259871596,dynamic
49,30.0835,-1.8156119897518983,2.557602043146547,0.5558944344520569,3.1526245483270703,dynamic
49,30.1835,-2.202940019972435,2.55702539082866,0.27674436569213867,3.3902505043315077,dynamic
49,30.2835,-2.561597464446713,2.5881588322219304,0.298470139503479,3.6564122697156223,dynamic
49,30.3835,-2.964523175688088,2.6181021708988004,0.23133864998817444,3.9719414360960275,dynamic
50,30.3835,2.8924217224121094,-6.878984451293945,0.2605915665626526,7.462340819168292,dynamic
49,30.4835,-3.54012117323818,2.5976406456014276,0.6731252670288086,4.416084440184006,dynamic
50,30.4835,-3.509506659534372,2.5025455219262955,0.6731252670288086,4.416084440184006,dynamic
49,30.5835,-4.0998261884378895,2.685739118257578,0.8690600395202637,4.9287051356776415,dynamic
50,30.5835,-4.08579752982528,2.685253678997684,0.8690600395202637,4.9287051356776415,dynamic
49,30.6835,-4.419546217547714,2.8237067244782073,0.9266354441642761,5.255157494414271,dynamic
50,30.6835,-4.408078795125813,2.830459544848692,0.9266354441642761,5.255157494414271,dynamic
51,30.6835,-4.425468444824219,2.834062337875366,0.9266354441642761,5.255157494414271,dynamic
49,30.7835,-4.8415484367090125,2.984459734974452,1.0059607028961182,5.705111247555979,dynamic
50,30.7835,-4.831340949888281,2.9911798354451915,1.0059607028961182,5.705111247555979,dynamic
51,30.7835,-4.851098294786564,2.99411830859494,1.0059607028961182,5.705111247555979,dynamic
49,30.8835,-32.821167808863095,-9.863157286673166,2.1409497261047363,36.75856352708856,dynamic
50,30.8835,-5.176363256106432,3.1955737493483563,1.0756384134292603,6.100285528613651,dynamic
51,30.8835,-38.15268141270549,-4.226645134359311,0.479255348443985,41.18731028635497,dynamic
49,30.9835,-35.95593965997644,-9.37780295416478,2.1633336544036865,37.14279686564518,dynamic
50,30.9835,-5.561816023658549,3.4326165205734376,1.1558831930160522,6.555388277989464,dynamic
49,31.0835,-8.513997845282226,2.640513717323648,1.2468169927597046,7.0710819564906915,dynamic
50,31.0835,-5.998181103825567,3.701653503669561,1.2468169927597046,7.0710819564906915,dynamic
49,31.1835,-6.543532584359044,3.9211388933184197,0.6149383187294006,7.533301990464876,dynamic
50,31.1835,-5.999026126589134,3.963339050533504,0.250741571187973,7.180322271001009,static
49,31.2835,-6.5033622948600645,4.318541336361766,1.1916455030441284,7.817816604135412,dynamic
50,31.2835,-6.4388291798146,4.277270788649793,0.6329296827316284,7.7537005578593945,static
52,31.2835,-38.7892951965332,-2.607226610183716,2.26432728767395,38.87681895989748,dynamic
53,31.2835,-38.7892951965332,-2.607226610183716,2.26432728767395,38.87681895989748,dynamic
49,31.3835,-6.475116643290552,4.704424103531686,0.27985960245132446,8.01406760579765,static
49,31.4835,-6.766181663832376,5.192447990646998,0.4988073706626892,8.564275165566823,static
54,31.4835,-6.810937404632568,5.213906288146973,1.307436466217041,8.577510542774142,dynamic
49,31.5835,-6.697804469306835,5.672713627792653,0.30680906772613525,8.785806431071851,static
54,31.5835,-7.038179724095518,5.866507436249282,1.1799389123916626,9.1683918919355,dynamic
49,31.6835,-8.841805655433621,-3.858493045012258,1.7918859720230103,10.162296221676621,static
54,31.6835,-8.873574063934182,-3.866551499580181,1.7918859720230103,10.162296221676621,static
55,31.6835,-9.065234184265137,-4.692070007324219,0.3564196825027466,10.207545824986568,dynamic
56,31.6835,-9.065234184265137,-4.692070007324219,0.3564196825027466,10.207545824986568,dynamic
49,31.7835,-6.806102912814708,5.915787651570922,0.33079099655151367,9.47264683286447,static
54,31.7835,-6.811345589425511,5.894465987999473,0.33079099655151367,9.47264683286447,static
49,31.8835,-6.465495201998783,7.4352343715258735,0.34602293372154236,9.908914734014873,static
54,31.8835,-6.302290313930565,7.337337318757329,0.3397216796875,9.728457990020653,static
57,31.8835,-6.443906307220459,7.52746057510376,0.34602293372154236,9.908914734014873,static
58,31.8835,-6.457109451293945,7.542910099029541,1.0435973405838013,9.929237394081754,dynamic
49,31.9835,-5.730639926814118,8.151285880022137,0.3474169969558716,9.948641900497028,static
54,31.9835,-5.718946748841404,8.126793490940653,0.3474169969558716,9.948641900497028,static
57,31.9835,-5.686173951475067,8.162443926120975,0.3474169969558716,9.948641900497028,static
58,31.9835,-5.790969991081232,8.313193476583416,1.0651147365570068,10.133855825190796,dynamic
59,31.9835,-34.916053771972656,24.0458984375,0.4933203160762787,42.39500020844263,dynamic
49,32.0835,-11.87336816494,1.041873755603305,1.5956542491912842,12.398793393441604,static
54,32.0835,-11.875218343413309,1.0239071648063724,1.5956542491912842,12.398793393441604,static
57,32.0835,3.054003608160178,-6.627451475174089,1.5359350442886353,8.710754964980822,static
58,32.0835,-11.90364649333492,1.0181199198845574,0.72315913438797,12.416186188451956,dynamic
59,32.0835,-12.629907335785933,0.646399036528539,0.72315913438797,12.416186188451956,dynamic
49,32.1835,-5.207391378926313,8.578798704805346,0.3600256145000458,10.309733068182238,static
54,32.1835,-5.209097427059896,8.56402700895496,0.3600256145000458,10.309733068182238,static
59,32.1835,-23.23146247407418,-14.244824638599306,1.6687878370285034,28.65202435774138,dynamic
49,32.2835,-4.669175411950493,9.427222276536137,0.3678027391433716,10.532450635405796,static
54,32.2835,-4.670765392522698,9.413947184405556,0.3678027391433716,10.532450635405796,static
59,32.2835,-26.630873249528104,-14.305729364024701,0.3532983362674713,30.36266845224181,dynamic
60,32.2835,-26.846952438354492,-14.18212890625,0.3532983362674713,30.36266845224181,dynamic
49,32.3835,-4.8701534657544805,9.612593671673697,0.37594419717788696,10.76566252906229,static
54,32.3835,-4.871637744606289,9.600566854838203,0.37594419717788696,10.76566252906229,static
59,32.3835,-25.347062024243368,-13.474773175145533,0.9935919046401978,28.452740932328357,dynamic
60,32.3835,-25.174681652249433,-13.298862264403281,0.9935919046401978,28.452740932328357,dynamic
49,32.4835,-5.377060931665067,9.64082357835569,0.3852618336677551,11.032514981819824,static
54,32.4835,-0.5148753656829266,-6.946112044705231,1.4705584049224854,8.339936963164456,static
59,32.4835,-26.254361685611318,-13.419193724547288,1.0282829999923706,29.44624346168949,dynamic
49,32.5835,-6.083032328249541,9.563152996041053,0.39576902985572815,11.333402625420451,static
54,32.5835,-0.5306058764488638,-8.16045078084612,1.442510962486267,8.180873127228866,static
59,32.5835,-25.371001624039113,-13.922233043879029,1.0055571794509888,28.79539622278753,dynamic
49,32.6835,-27.141826267916475,-12.490792368103264,1.125968337059021,32.24362055363694,dynamic
54,32.6835,-0.7866101667901041,-8.211355678422485,1.4388567209243774,8.160132443198256,static
59,32.6835,-25.846460845255084,-14.261301318439283,1.0294787883758545,29.480508709657173,dynamic
49,32.7835,-17.149553438760712,0.8079029303595533,1.7129687070846558,16.29787675539425,dynamic
54,32.7835,-1.0954103940323332,-8.412455394001485,1.2831485271453857,8.418232304608685,static
