timestamp,lat,lon,alt
6.539831591304392,-0.0011911599092826464,0.002691996143371623,0.7814945147838444
6.559695893665776,-0.0011958455298852755,0.002688407575010044,1.2196085571777076
6.579013654729351,-0.0011929532070524829,0.0026865401098941652,-0.36777878529392183
6.5997699106810614,-0.0011945313354289055,0.0026897022705181803,0.6608393203932792
6.619176317588426,-0.0011999318187889685,0.0026944129008278092,0.23761578323319554
6.639043714501895,-0.0011943149417419363,0.002690564027252402,0.19476262317039073
6.660293101216666,-0.0011987921894132114,0.002687673350796866,0.4097694572992623
6.680451972060837,-0.0011971428630630498,0.002685813971756796,1.3440756271593273
6.699408859829418,-0.00119922855246557,0.0026851997517859114,0.6342652994208038
6.719567920896225,-0.0012002189594539914,0.002693031962726162,0.21245175343938172
6.739158582058735,-0.0011928061513089006,0.0026856591243721037,0.5621694114524871
6.760229886858724,-0.0011906310508464912,0.0026843733003168732,0.536976296454668
6.7788981046760455,-0.0012002423134589435,0.0026847214371535652,0.729680243646726
6.799388294923119,-0.0011938798404997897,0.002682465856187117,-0.15532505046576262
6.821094844839536,-0.001192477376477541,0.0026860406567173764,0.4170135552994907
6.84127284202259,-0.0011928348151712953,0.0026825761328744544,0.6660545985214412
6.862478156923316,-0.0011915265311444045,0.00268618311012181,1.10522386059165
6.880957733956166,-0.0011941157270456415,0.0026905609758290936,0.8586762808263302
6.900768725317903,-0.0011969426896456525,0.00268335562297073,0.6921697789803147
6.920335752307437,-0.0012010479043027544,0.002689470507597825,0.05916936043649912
6.940959942177869,-0.0011897400539027103,0.0026871715862529797,0.9073745894711465
6.959608132368885,-0.0011943789151445117,0.0026903429386851982,-0.07541406387463212
6.979009569506161,-0.0011947407439691915,0.0026879475217146407,-0.12631319533102214
6.999341744580306,-0.0011925516510444822,0.0026886287157882336,0.3986619294155389
7.0209285515593365,-0.001195348763459947,0.0026888418563902903,0.4436749096494168
7.0393832916161045,-0.0012005181736611803,0.0026912966388085166,0.41317319869995117
7.061874396284111,-0.0011992495545172233,0.00269153711443726,0.5994933110196143
7.0812459386652336,-0.0011948701071986534,0.002684854777648461,0.3516772841103375
7.10093897965271,-0.0011979196827240912,0.0026905149035053055,1.9052488564047962
7.121554383658804,-0.0011989967681529379,0.0026846818698983595,0.20463438262231648
7.14188359270338,-0.001195991617208847,0.002686009241190467,1.4277339577674866
7.161463362979703,-0.0011970142795263428,0.0026910893771996767,0.8057788573205471
7.180774331907742,-0.0011939927527038208,0.002684340943587719,0.435274725779891
7.20100075902883,-0.0011920713611317524,0.002683241655187833,1.2118064807727933
7.220973773975857,-0.0011927041567219021,0.0026966784571902597,1.1208184862043709
7.239552765968256,-0.0011983517195801596,0.0026913940028568182,0.638155099702999
7.260779489646666,-0.0012002057652580334,0.002690242559214191,0.4717473699711263
7.282734694774263,-0.001195914358937955,0.002690153862302883,0.7938674292527139
7.300585316843353,-0.0011978072014642294,0.002693420328997951,0.5452707386575639
7.321121132117696,-0.001195685369708599,0.0026926911074374917,0.3690102994441986
7.341274423175491,-0.0011932509591758844,0.0026940707612695433,0.11749626509845257
7.3613505602115765,-0.0011996272726833013,0.0026886649530360085,0.6866485998034477
7.381425314466469,-0.0011946615272080408,0.002694315909964004,0.31514938035979867
7.4012828735867515,-0.0011989439903317134,0.0026861307167321546,0.48504161974415183
7.420865759369917,-0.001195666385612526,0.002691554655411731,0.5064247857080773
7.441371368360706,-0.0011933535423480635,0.002692424590773063,0.8122068867087364
7.459534063120373,-0.0011935457989551423,0.002693126570888535,0.4578826017677784
7.481337002827786,-0.0011989867624038197,0.002693244386668014,0.5544393369928002
7.501776337507181,-0.0012003349885247871,0.0026917939078874645,0.9110943698324263
7.521084540640004,-0.0011975594313327065,0.002693936886442519,0.9568775901570916
7.539763679844327,-0.0011923456365252605,0.0026956909299407136,1.116138210054487
7.56193144118879,-0.0011964732494789132,0.0026975799354723934,0.3669250444509089
7.579662921256386,-0.0011957413759375868,0.002695122281815715,0.3213887126185
7.599740341422148,-0.001199657585985392,0.0027003639830819183,0.8589197979308665
7.619079031399451,-0.0011947060915815655,0.0026940723098210044,0.5339420116506517
7.639087331364863,-0.0012014732762537506,0.002697278801151042,0.8753751944750547
7.660276145790704,-0.0011963037836579815,0.0026943064591189053,0.2981829021591693
7.680656299809925,-0.0011987725556537043,0.002691637840979022,0.9541875468567014
7.69894248584751,-0.001197331156234327,0.0026982834100202128,1.107788417255506
7.719402989721857,-0.0011960797528587364,0.002704429505643262,0.7909134030342102
7.738884396501817,-0.001192296970216944,0.0026995112422448218,0.058926542988047004
7.761786438175477,-0.001193711708864953,0.002696320084895882,0.04436330427415669
7.779464848921634,-0.0011946340233350838,0.0026966077600279986,0.2929502665065229
7.798842922900803,-0.0011958550744282093,0.002699368100522727,0.6009918304625899
7.820820808992721,-0.001195965604310345,0.0027032029618928584,0.640077767893672
7.842570240027271,-0.0011975865187707768,0.0026953857437332714,0.6644534068182111
7.8588422547327355,-0.0011926280561596059,0.0026979692538443706,0.6271572569385171
7.880072125815786,-0.0012004582672631159,0.002693584310946343,0.6089551490731537
7.898954785079695,-0.0011987019186676662,0.002702758124873569,-0.24179245717823505
7.921200531884097,-0.0012002185608253058,0.0026988657988624132,0.006572995102033019
7.939410335035063,-0.0011944805023063054,0.002700996827509893,-0.3257255363278091
7.9606103202095255,-0.0011950187815159552,0.0026999667756662177,0.6809852533042431
7.979413099237718,-0.001198610991394844,0.0026964989386574914,-0.35494336136616766
8.000959289842285,-0.0011997553365432623,0.002699219535295056,0.8961634945590049
8.019858590210788,-0.001198077739047676,0.0027073003113509014,-0.28870175359770656
8.03918333526235,-0.001194299066881399,0.0027000192730939738,0.4836542138364166
8.061017503147013,-0.0012002862971769446,0.002700904151259141,0.01891846302896738
8.081094442051835,-0.0011972380993654497,0.0027058115404523997,0.46198681299574673
8.099724408821203,-0.001193594923023511,0.002709692004933773,0.40100489160977304
8.120678403764032,-0.0011945161060964438,0.0027010590180427557,0.7224542575422674
8.140640988829546,-0.0011946784239142971,0.0027049466470135545,1.0044908879790455
8.158931152313016,-0.0011991044010954965,0.002707172225434572,1.003800697159022
8.179041843046434,-0.0011922341648897827,0.0027055352357347228,-0.5080151034053415
8.19924850401003,-0.001195929780791971,0.0027080983819001746,-0.01847063796594739
8.221735360915773,-0.0011987359866623137,0.002709224402472278,0.1969093750230968
8.23891170497518,-0.0011897428932030607,0.0027058635884979767,0.010858760913833976
8.258998672361486,-0.001196005014264756,0.002707575384016643,0.8860057867132127
8.279652457335033,-0.0011951049368263966,0.002705386495989286,1.0592838095035404
8.299400491290726,-0.0011905738837185709,0.002710190448014629,0.21274712914600968
8.319043079507537,-0.001197417769262188,0.00271262898306171,0.638407866936177
8.340307374601252,-0.0011967963628620737,0.0027084552584946196,-0.10915707587264478
8.359030254068784,-0.0011984197754628667,0.002711939371786819,1.3819107746239752
8.380298686795868,-0.001197304011640199,0.0027056373432273236,0.1450722657609731
8.40127245883923,-0.001201878386254407,0.0027146792876250703,-0.39764466043561697
8.420998623012565,-0.0012003637487794094,0.002716409736661992,0.30311161396093667
8.440305322990753,-0.0011991233112382815,0.0027101646424740646,1.1090047287289053
8.459004039061256,-0.0011966934450047262,0.002708963413400124,0.4079108205623925
8.481389135937206,-0.001197188542079175,0.00270895000614347,0.43718365929089487
8.499486808781512,-0.0011979583943855232,0.002716492868148759,0.264167818473652
8.521044441615231,-0.0011933544879099145,0.002710750379276793,1.3636241720523685
8.541146206553094,-0.0011925844513882566,0.0027114811391267583,1.0808794163167477
8.561393272015266,-0.0011978249861499535,0.0027123723695360647,0.5996335812378675
8.581311534973793,-0.0011961028740756774,0.0027089195729523606,0.21912918449379504
8.600426065851934,-0.001194704301738625,0.0027197768196635095,-0.7828389550559223
8.619392340653576,-0.001196565331682109,0.002715412894743966,0.26018545078113675
