timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
6.52459301520139,0.006077691912651062,0.0024254601448774338,9.835287094116211,0.0009927238570526242,0.0007518683560192585,0.0004784316988661885
6.5458386754617095,-34677084.0,-15432315.0,194385.90625,0.0006939019076526165,-0.0002865190035663545,-0.0006706785643473268
6.565851664636284,5.180181503295898,1.2913457155227661,8.242409706115723,-0.0004691557842306793,0.0009245512192137539,-6.51302543701604e-05
6.58521412871778,2.635810136795044,2.5799591541290283,10.60457706451416,-0.0002792270970530808,-0.00027952640084549785,0.00010718085104599595
6.605850471532904,2.5964629650115967,2.532458782196045,8.69595718383789,-0.00035176321398466825,-0.000759749673306942,0.00033178296871483326
6.62600101751741,10.250685691833496,1.3246426582336426,9.476537704467773,0.0007181380060501397,-0.0007339594885706902,0.00025907019153237343
6.643818918499164,-5.00730562210083,-0.04195214435458183,10.60769271850586,-0.0005212369724176824,-0.0009227657574228942,0.00042657164158299565
6.665417787269689,10.293066024780273,2.498981475830078,5.710552215576172,0.000772822299040854,-0.0007291498477570713,0.00011390014697099105
6.685307226027362,-5.007241725921631,-2.6199238300323486,14.475789070129395,0.0009313643677160144,-0.0007179592503234744,0.0008021427784115076
6.704020488890819,5.19455099105835,0.019927319139242172,9.962311744689941,2.8660884709097445e-05,-0.0011915488867089152,0.00038908462738618255
6.724074112833478,15.363176345825195,7.689027786254883,9.50529956817627,0.001229092013090849,-0.0005502685089595616,0.0006042906315997243
6.744132427149452,5.192586421966553,0.017746908590197563,9.985177040100098,0.0003956412256229669,-0.0004082549421582371,-0.0004293634556233883
6.765769106685184,-5.049261569976807,-3.8394007682800293,6.503134250640869,0.0002943061990663409,-0.00023892338504083455,0.00014062678383197635
6.783785347710364,-5.081512451171875,2.587278366088867,14.780948638916016,-0.0003558193566277623,0.00023196154506877065,0.00029649509815499187
6.804610232939012,-2.4925153255462646,-2.5971386432647705,9.949474334716797,-0.00013416950241662562,8.930008334573358e-05,0.0016022499185055494
6.825993990874849,0.025851288810372353,1.2405850887298584,9.854178428649902,0.00018781797552946955,-0.0006544046918861568,0.00112453056499362
6.843792775995098,5.165220260620117,2.5822010040283203,9.771984100341797,0.0005225866916589439,-0.0009553080308251083,0.00013174591003917158
6.865077929920517,5.19514274597168,-0.05998799577355385,6.37353515625,0.0007399690221063793,0.0010652568889781833,0.000816899526398629
6.885658197919838,-10.178664207458496,-2.5429606437683105,14.874054908752441,-0.0005072987405583262,-5.586977204075083e-05,0.0001675172825343907
6.9059871974168345,-5.061710834503174,-7.681140899658203,10.045276641845703,-0.0001041023206198588,0.000414884474594146,0.00024079658032860607
6.925943670445122,5.178565979003906,1.2985786199569702,9.60483169555664,0.0006591632263734937,0.0006870915531180799,-0.00018694445316214114
6.944101556087844,-7.65863561630249,-1.3080909252166748,9.989089012145996,0.0004282832087483257,0.0006118218880146742,1.0632968042045832e-05
6.96509088750463,2.565453052520752,-0.060190919786691666,5.961419105529785,0.0002652784460224211,3.423953603487462e-05,0.00020187122572679073
6.984112826525234,-5.007939338684082,-2.564436197280884,14.741354942321777,0.0006232273881323636,0.00017626558837946504,0.0001533877511974424
7.005399332731031,2.585909605026245,2.556265354156494,9.486506462097168,-0.0005031765322200954,-0.00018128477677237242,0.0006066773203201592
7.025722430669703,2.6035797595977783,2.5555498600006104,10.047252655029297,0.000833293772302568,0.00034548863186500967,0.000811856472864747
7.045378122595139,-5.06919527053833,-2.5358176231384277,9.350064277648926,0.0002721936325542629,0.00012418087862897664,1.733063254505396e-05
7.064732902334072,2.5577917098999023,0.04494587704539299,5.640593528747559,0.0004497228655964136,-0.000173482287209481,0.00023013415921013802
7.084022461553104,0.03230215981602669,0.006838675122708082,14.725456237792969,0.00018829567125067115,-0.00026005457038991153,-5.315087037160993e-06
7.103622449678369,107.5604476928711,-0.057411372661590576,10.957554817199707,0.00020970588957425207,-0.011709576472640038,0.0015393944922834635
7.124320156755857,765.5535888671875,17.921613693237305,14.774476051330566,0.0022697437088936567,-0.037056662142276764,0.0064315469935536385
7.1446431236108765,747.6644287109375,25.343910217285156,12.248590469360352,0.002947811735793948,-0.05323019623756409,0.014784244820475578
7.16469130909536,261.1892395019531,15.173381805419922,5.1594133377075195,0.0034745282027870417,-0.06035652384161949,0.023298615589737892
7.183568427921273,507.03363037109375,19.812780380249023,12.037333488464355,0.004498188383877277,-0.064324751496315,0.03039705567061901
7.203768666018732,570.980224609375,23.156625747680664,5.505016803741455,0.0037984976079314947,-0.06320187449455261,0.036307692527770996
7.223698168876581,345.6871032714844,15.675315856933594,4.4656782150268555,0.00466192327439785,-0.06051221489906311,0.04201538488268852
